,Date,User,Tweet,Keyword
95,2022-12-19 05:46:19+00:00,kathmandupost,"China officially reports first Covid deaths in weeks as virus wave swells

There is growing doubt that China’s data is capturing the fast-worsening situation on the ground.

https://t.co/bZLvoFNLBA",death
96,2023-04-24 04:45:00+00:00,kathmandupost,"Karnali doctors receive training on safe abortion

The Karnali Provincial Hospital organised the training in a bid to reduce abortion-related deaths.

https://t.co/9AcZpf4qX2 — by Tripti Shahi",death
97,2022-01-25 01:50:25+00:00,kathmandupost,"EDITORIAL: Death due to negligence

Our callousness is a threat to their existence more than they will possibly face from natural causes.

https://t.co/sY8AaQL7zV",death
98,2022-02-11 12:34:34+00:00,kathmandupost,"Nepal reports 1,128 cases as rapid antigen tests added to daily infection tallies

According to the Health Ministry, the countrywide death toll has now reached 11,878 and the number of active cases stands at 27,441.

https://t.co/GqzsUAhLZ6",death
99,2022-10-07 05:22:12+00:00,kathmandupost,"Chandragiri landslide kills 3 of a family

They were burried to death while they were sleeping at the Meditation Center at Deurali, Chandragiri-2.

https://t.co/k3ln5UIW7W",death
100,2022-02-01 11:55:00+00:00,kathmandupost,"Nepal reports 5,583 cases as rapid antigen tests added to daily infection tallies

According to the Health Ministry, the countrywide death toll has now reached 11,752 and the number of active cases stands at 74,653.

https://t.co/MgACLUMkLN",death
101,2022-03-27 02:05:00+00:00,kathmandupost,"Deprivation, hunger and infant deaths in a remote Bajura village

https://t.co/ZtLOvQD3o7 — by @bajhangimitra",death
102,2022-01-20 10:15:00+00:00,kathmandupost,"Over 1.2 million people died from drug-resistant infections in 2019: Study

Most of 2019’s deaths were caused by drug resistance in lower respiratory infections such as pneumonia, followed by bloodstream infections and intra-abdominal infections.

https://t.co/chZeqk1v4x",death
103,2023-04-11 11:04:37+00:00,kathmandupost,"Nepal reports first Covid-19 death in over three months

The Health Ministry reported one Covid-related death in the last 24 hours, taking the country-wide death toll to 12,021.

https://t.co/rUdsiUQDl8",death
104,2021-12-31 10:55:00+00:00,kathmandupost,"Nepal reports 224 new Covid-19 cases, four deaths

According to the Health Ministry, the countrywide death toll has now reached 11,594 and the number of active cases stands at 4,879.

https://t.co/WzChdCXPDJ",death
105,2022-05-15 05:30:00+00:00,kathmandupost,"Antenatal care visits to be doubled to reduce maternal deaths, stillbirths

https://t.co/i6RxfG3iFx — by @arjunpoudeltkp",death
106,2022-05-15 20:15:00+00:00,kathmandupost,"Antenatal care visits to be doubled to reduce maternal deaths, stillbirths

https://t.co/4gH5gqdptp — by @arjunpoudeltkp",death
107,2023-02-10 13:37:36+00:00,kathmandupost,"Children plucked from ruins days after Turkey-Syria earthquake as death tolls tops 21,000

Hundreds of thousands more people have been left homeless and short of food in bleak winter conditions.

https://t.co/8zyO6GNsNf",death
108,2022-01-05 14:53:29+00:00,kathmandupost,"India confirms first Omicron-related death as Covid-19 cases jump

The health ministry reported that total Omicron infections had risen to at least 2,135, just over a month since the first case was detected in the country.

https://t.co/zDRMcAJZVZ",death
109,2022-01-21 04:45:00+00:00,kathmandupost,"Nepal proposes minimum payout of $100,000 for death of air passenger

For domestic carriage in Nepal, current minimum compensation for death of a passenger is $20,000. https://t.co/qYPc4YfmVU — by @sangamprasai",death
110,2023-01-23 05:15:00+00:00,kathmandupost,"Latest killing of two rhinos in Chitwan sanctuary alarms conservationists

According to Chitwan National Park, six of the 165 rhino deaths in the past five years were blamed on poaching.

https://t.co/EEa5YFuFwR — by @AnupOjha7",death
111,2022-01-12 06:15:00+00:00,kathmandupost,"OPINION: Victims of sextortion

Continued experiences of sextortion can lead to self-harm and even death by suicide.
https://t.co/wulWKqAoBN — by Calli Tzani",death
112,2022-12-25 04:45:00+00:00,kathmandupost,"OPINION: Healing begins at home

A thorough investigation is required to find the actual causes of the deaths of migrant workers in Qatar.

https://t.co/cphxD6iEDq — by Surya Nath Mishra",death
113,2022-03-21 01:45:00+00:00,kathmandupost,"EDITORIAL: A one-way ticket

For most migrant workers, it's a life lived without appreciation, and in death, without dignity.

https://t.co/QHUerfcBTS",death
114,2022-11-13 02:34:48+00:00,kathmandupost,"Iran indicts 11 over Basij agent’s death, basketball team skips anthem

Videos on social media purportedly showed the national basketball team refraining from singing national anthem- widely seen as another show of support from athletes for the protests.

https://t.co/ArfyG3ZT91",death
