,Date,User,Tweet,Keyword
117,2021-02-13 17:35:00+00:00,kathmandupost,"Palpa acts to revive hand-woven dhaka and rescue a local icon

The training programme aims to turn out 1,500 dhaka entrepreneurs in three years, officials say. https://t.co/DBUFSGePa2 — by Madhav Aryal",rescue
118,2020-01-26 02:35:15+00:00,kathmandupost,"Who will save Nepalis awaiting execution in foreign lands?

As a country that has done away with the death penalty, it is up to Nepal government to make all efforts to rescue its citizens from being executed abroad, rights activists say. https://t.co/fGNw6ZTSgJ — by @CK_Mandal",rescue
119,2023-01-16 04:21:45+00:00,kathmandupost,"Rescue operation resumes at Yeti Airlines crash site

At least 68 people have been confirmed dead in the crash so far.

https://t.co/77FFJvJI45",rescue
120,2017-08-12 14:48:03+00:00,kathmandupost,"PM directs authorities to immediately begin rescue works

https://t.co/Io0bW2YZwV",rescue
121,2015-04-26 04:02:31+00:00,kathmandupost,Chinese team with trained dogs to land at TIA shortly. The team will assist in rescue operation. #NepalEarthquake #Nepal,rescue
122,2018-06-26 17:45:00+00:00,kathmandupost,"The Tehrathum District Natural Disaster Rescue Committee has identified 15 settlements as landslide-prone areas and alerted their residents about the danger this monsoon

#KathmanduPost

https://t.co/bNJG4Bazob",rescue
123,2015-04-27 10:52:57+00:00,kathmandupost,Govt says rescue top priority but admits loopholes in relief distribution http://t.co/pFSg9JK0kL http://t.co/pbAXa1j6KT,rescue
124,2023-01-22 13:15:00+00:00,kathmandupost,"OPINION: Civilians to the rescue

The Yeti crash has once again brought to the fore the need for effective disaster management. https://t.co/ldPTBbdxAa — by Shrijan Bahadur Malla",rescue
125,2022-06-25 05:15:00+00:00,kathmandupost,"Lalitpur launches animal ambulance service

The City has handed over the veterinary ambulance to a non-profit animal shelter. The non-profit plans to use the ambulance to rescue street dogs and stray animals in need of attention.

https://t.co/e9ztxLU968 — by @AnupOjha7",rescue
126,2020-03-30 11:48:32+00:00,kathmandupost,Volunteers come to the rescue of macaques and birds at Pashupatinath https://t.co/UMH45owTZ5 // by @sthemanta https://t.co/ba68etir8K,rescue
